age,job,housing,month,duration,pdays,previous,ifCreatedAccount
32,2,1,5,166,-1,0,0
31,1,1,5,182,-1,0,0
32,5,1,5,46,-1,0,0
32,3,1,5,638,175,3,0
48,1,0,5,127,-1,0,0
39,1,1,5,306,-1,0,0
52,2,1,5,161,332,8,0
49,1,1,5,558,-1,0,1
32,4,1,5,119,352,2,0
34,1,1,5,61,-1,0,0
32,5,1,5,362,287,13,0
33,2,1,5,83,-1,0,0
35,1,1,5,151,353,2,0
39,1,1,5,566,370,2,0
33,1,1,5,141,-1,0,0
31,4,1,5,291,364,1,0
28,4,1,5,287,-1,0,0
29,4,1,5,244,343,2,0
26,1,1,5,667,-1,0,1
38,5,1,5,715,-1,0,1
38,1,0,5,123,-1,0,0
31,1,1,5,201,350,2,0
31,1,1,5,414,175,1,0
28,11,0,5,16,-1,0,0
37,2,1,5,212,-1,0,0
31,1,1,5,317,352,5,0
44,1,1,5,86,304,2,0
32,1,1,5,145,-1,0,0
32,1,1,5,532,358,1,0
52,4,1,5,248,-1,0,0
47,4,1,5,158,-1,0,0
46,3,1,5,141,346,2,0
41,1,1,5,161,-1,0,0
30,11,1,5,23,-1,0,0
40,5,1,5,276,-1,0,0
46,2,1,5,201,345,1,0
44,2,1,5,7,-1,0,0
36,2,1,5,20,-1,0,0
38,4,1,5,51,365,7,0
35,1,1,5,467,-1,0,0
36,2,1,5,603,-1,0,0
28,5,1,5,9,-1,0,0
38,3,1,5,283,288,12,0
36,7,1,5,341,330,2,0
36,4,1,5,102,350,1,0
49,1,1,5,283,-1,0,0
54,5,1,5,143,-1,0,0
44,4,1,5,717,-1,0,1
28,1,1,5,428,-1,0,0
38,5,1,5,484,177,1,0
33,2,1,5,338,175,2,0
43,1,1,5,149,-1,0,0
43,1,1,5,73,370,1,0
47,3,1,5,94,-1,0,0
43,1,1,5,260,-1,0,0
38,2,1,5,185,-1,0,0
23,1,1,5,223,-1,0,0
36,2,0,5,76,-1,0,0
56,1,1,5,214,349,1,0
49,2,1,5,590,359,1,1
40,6,1,5,103,-1,0,0
26,4,1,5,451,339,3,0
29,3,1,5,273,-1,0,0
31,7,1,5,745,174,3,1
55,1,0,5,854,360,1,1
39,5,0,5,1166,352,1,0
48,1,1,5,105,-1,0,0
34,1,1,5,8,-1,0,0
44,4,1,5,7,367,4,0
32,2,1,5,646,-1,0,1
49,1,1,5,162,-1,0,0
37,3,1,5,365,36,3,0
37,4,1,5,17,-1,0,0
40,9,1,5,255,345,1,0
40,3,1,5,377,280,2,0
43,2,1,5,133,300,3,0
37,4,1,5,165,-1,0,0
35,5,1,5,345,-1,0,1
48,1,1,5,263,-1,0,0
35,4,1,5,125,175,1,0
50,1,1,5,67,-1,0,0
31,5,1,5,411,-1,0,0
35,2,1,5,279,266,1,0
35,1,1,5,456,300,1,1
33,1,1,5,112,-1,0,0
35,5,1,5,152,-1,0,0
31,4,1,5,680,177,1,1
28,1,1,5,10,344,1,0
39,3,1,5,1180,-1,0,1
39,2,1,5,14,-1,0,0
48,4,0,5,243,-1,0,0
29,4,1,5,535,352,2,0
49,8,1,5,12,-1,0,0
29,1,1,5,188,352,2,0
38,3,1,5,498,358,1,0
53,5,1,5,149,370,1,0
28,5,1,5,62,-1,0,0
50,1,1,5,877,345,5,0
40,4,1,5,204,-1,0,0
48,4,1,5,210,352,1,0
54,6,1,5,155,177,7,0
34,2,1,5,159,367,2,0
28,4,1,5,578,-1,0,1
59,2,1,5,303,-1,0,0
31,1,1,5,258,300,1,0
55,2,1,5,161,364,1,0
26,4,1,5,786,-1,0,1
39,2,1,5,633,358,1,1
29,2,1,5,107,371,3,0
46,2,1,5,57,-1,0,0
48,1,1,5,307,177,2,1
39,3,1,5,64,-1,0,0
42,1,1,5,116,365,1,0
35,1,1,5,318,-1,0,0
30,3,1,5,47,-1,0,0
23,4,1,5,183,-1,0,0
37,1,1,5,343,-1,0,0
25,11,1,5,230,301,1,0
28,4,0,5,138,-1,0,0
42,1,1,5,11,-1,0,0
28,1,1,5,155,-1,0,0
55,6,1,5,47,370,2,0
42,8,1,5,201,365,2,0
33,1,1,5,72,370,1,0
39,2,1,5,11,-1,0,0
45,1,1,5,289,-1,0,0
43,3,1,5,273,-1,0,0
30,4,1,5,91,370,2,0
40,1,1,5,23,332,1,0
28,3,1,5,43,350,1,0
43,2,1,5,121,-1,0,0
40,1,0,5,449,-1,0,1
50,2,1,5,8,-1,0,0
30,1,1,5,524,370,2,0
37,1,1,5,13,-1,0,0
48,2,1,5,72,363,2,0
46,1,1,5,157,367,1,0
60,1,1,5,112,370,1,0
34,1,1,5,50,364,2,0
43,8,1,5,42,-1,0,0
41,1,0,5,35,356,10,0
33,1,1,5,123,360,3,0
43,3,1,5,335,-1,0,0
32,4,1,5,607,-1,0,1
30,1,1,5,255,356,1,0
34,1,1,5,334,-1,0,0
55,6,0,5,104,-1,0,0
29,2,0,5,1075,14,1,1
35,2,1,5,235,352,1,0
40,1,1,5,200,-1,0,0
31,1,1,5,137,-1,0,0
37,3,1,5,64,177,2,0
41,1,1,5,874,363,1,1
28,2,1,5,433,-1,0,0
31,2,1,5,215,-1,0,0
31,3,0,5,287,276,2,0
51,1,1,5,391,364,1,0
46,10,1,5,93,350,1,0
57,5,1,5,16,282,3,0
28,11,1,5,171,-1,0,0
26,3,1,5,221,364,1,0
47,4,0,5,225,364,1,0
36,2,1,5,24,346,1,0
28,4,1,5,523,-1,0,0
32,1,1,5,298,-1,0,0
38,5,1,5,200,-1,0,0
30,1,1,5,93,-1,0,0
33,3,1,5,234,-1,0,0
38,1,1,5,797,-1,0,0
36,3,1,5,419,360,4,0
30,1,1,5,87,345,2,0
53,5,1,5,83,-1,0,0
42,8,1,5,135,176,5,0
51,2,1,5,97,-1,0,0
39,4,1,5,128,-1,0,0
45,8,1,5,586,364,1,0
34,2,1,5,492,175,2,1
29,4,0,5,208,-1,0,0
54,1,1,5,240,-1,0,0
27,1,1,5,1106,-1,0,0
31,1,1,5,703,-1,0,0
43,3,1,5,151,360,1,0
39,1,1,5,506,-1,0,0
39,1,1,5,282,352,2,0
32,1,1,5,563,-1,0,1
23,1,1,5,377,-1,0,0
42,1,1,5,174,-1,0,0
33,1,1,5,437,370,8,0
47,7,1,5,199,-1,0,0
29,4,1,5,175,-1,0,0
33,2,1,5,386,-1,0,0
42,7,1,5,51,-1,0,0
37,4,1,5,233,-1,0,0
33,1,1,5,74,290,2,0
33,2,1,5,111,296,3,0
24,5,1,5,184,-1,0,0
58,7,1,5,168,-1,0,0
25,5,1,5,156,-1,0,0
33,3,1,5,97,358,8,0
31,3,1,5,97,370,1,0
37,5,1,5,160,-1,0,0
39,5,1,5,149,-1,0,0
34,4,1,5,1020,-1,0,1
34,7,1,5,202,-1,0,0
44,10,1,5,112,370,2,0
53,2,1,5,154,336,2,0
24,1,0,5,337,-1,0,0
36,7,1,5,1723,356,2,1
35,11,1,5,177,345,3,0
33,5,1,5,95,-1,0,0
43,1,1,5,246,370,1,0
58,1,1,5,294,-1,0,0
52,2,1,5,162,365,1,0
29,4,1,5,406,-1,0,1
46,1,1,5,20,-1,0,0
34,1,1,5,115,-1,0,0
36,1,0,5,543,-1,0,0
35,1,1,5,73,-1,0,0
42,10,1,5,136,337,4,0
39,1,1,5,9,330,10,0
37,1,1,5,138,-1,0,0
33,10,1,5,30,-1,0,0
45,1,1,5,444,-1,0,0
26,5,1,5,466,-1,0,0
48,1,1,5,146,370,1,0
33,1,1,5,7,287,4,0
36,1,1,5,172,-1,0,0
28,3,1,5,16,351,1,0
35,5,1,5,150,360,1,0
27,1,1,5,88,353,2,0
34,4,1,5,163,175,6,0
45,1,1,5,96,360,3,0
46,1,1,5,277,-1,0,0
34,2,1,5,175,358,2,0
31,1,1,5,22,-1,0,0
29,3,1,5,430,-1,0,0
50,1,1,5,97,-1,0,0
52,7,1,5,164,-1,0,0
35,3,1,5,88,-1,0,0
38,2,1,5,71,360,10,0
23,10,1,5,136,367,4,0
56,1,1,5,92,370,2,0
37,1,1,5,17,-1,0,0
36,3,1,5,155,303,3,0
39,1,1,5,159,358,2,0
25,11,1,5,36,352,1,0
54,6,1,5,334,-1,0,0
35,2,1,5,107,265,2,0
36,8,1,5,104,-1,0,0
47,1,1,5,143,370,2,0
46,1,1,5,106,349,1,0
46,4,1,5,217,-1,0,0
29,9,1,5,216,-1,0,0
32,3,0,5,226,346,1,0
55,5,1,5,166,-1,0,0
38,1,1,5,87,-1,0,0
25,4,1,5,64,349,3,0
34,1,1,5,105,-1,0,0
34,7,1,5,99,-1,0,0
29,1,1,5,130,-1,0,0
28,1,1,5,256,322,3,0
25,4,1,5,121,-1,0,0
47,1,1,5,285,330,3,0
50,2,1,5,140,-1,0,0
37,2,1,5,167,-1,0,0
28,1,1,5,311,-1,0,0
54,2,1,5,691,-1,0,1
42,1,1,5,164,364,1,0
43,5,1,5,109,360,2,0
29,1,1,5,1129,-1,0,1
30,5,1,5,444,-1,0,0
25,5,1,5,175,-1,0,0
35,1,1,5,191,346,2,1
54,1,1,5,239,351,2,0
52,1,1,5,292,-1,0,0
55,1,1,5,59,345,2,0
51,1,0,5,471,-1,0,0
32,2,1,5,182,339,2,0
33,8,1,5,92,-1,0,0
40,6,0,5,396,370,1,0
56,6,1,5,132,-1,0,0
37,2,1,5,432,-1,0,0
36,1,1,5,224,-1,0,1
37,5,1,5,616,-1,0,1
29,5,1,5,50,-1,0,0
46,4,1,5,111,-1,0,0
34,1,1,5,685,-1,0,0
44,7,1,5,423,-1,0,0
34,1,0,5,134,-1,0,0
56,4,1,5,65,-1,0,0
34,4,1,5,551,-1,0,0
35,3,1,5,165,177,7,0
37,2,1,5,668,-1,0,1
41,1,1,5,177,-1,0,0
36,5,1,5,99,352,1,0
33,3,1,5,108,342,14,0
32,1,1,5,291,-1,0,0
39,2,0,5,170,-1,0,0
31,2,1,5,117,352,3,0
34,1,1,5,330,-1,0,0
42,5,1,5,480,-1,0,0
29,4,1,5,172,352,1,0
48,1,1,5,24,-1,0,0
40,1,1,5,143,370,2,0
35,1,0,5,157,345,5,0
49,2,1,5,83,-1,0,0
53,2,1,5,111,356,1,0
37,5,0,5,553,-1,0,0
37,1,1,5,632,339,2,0
40,2,1,5,115,287,2,0
45,4,1,5,228,-1,0,0
34,4,1,5,142,-1,0,0
57,1,1,5,172,364,1,0
29,3,1,5,246,-1,0,0
40,5,1,5,329,-1,0,0
31,1,1,5,479,346,2,1
31,2,1,5,46,-1,0,0
42,5,1,5,67,177,1,0
47,2,1,5,95,-1,0,0
32,1,1,5,209,-1,0,0
33,4,1,5,888,-1,0,1
50,2,1,5,441,-1,0,0
31,1,1,5,185,-1,0,0
42,5,1,5,229,373,1,0
60,1,0,5,213,-1,0,0
58,4,1,5,175,-1,0,0
43,1,1,5,293,370,2,0
52,3,1,5,46,287,10,0
38,1,1,5,169,174,7,0
26,11,1,5,226,-1,0,0
31,1,1,5,113,-1,0,0
36,1,1,5,284,-1,0,0
49,1,1,5,156,178,1,0
47,4,1,5,151,-1,0,0
31,1,1,5,68,-1,0,0
59,1,0,5,56,350,2,0
59,6,0,5,1060,-1,0,1
33,1,1,5,332,358,2,0
35,1,1,5,196,-1,0,0
32,1,1,5,24,346,9,0
29,3,1,5,67,-1,0,0
38,5,1,5,218,331,3,0
43,1,1,5,131,370,3,0
29,2,1,5,164,-1,0,0
29,3,1,5,400,-1,0,0
28,11,1,5,688,-1,0,1
41,1,1,5,123,-1,0,0
33,1,1,5,99,353,1,0
36,4,1,5,362,-1,0,0
43,1,1,5,111,-1,0,0
29,1,1,5,444,366,3,0
23,3,1,5,502,-1,0,0
51,1,1,5,276,344,1,0
24,1,1,5,366,-1,0,0
50,4,1,5,367,289,19,0
51,1,1,5,17,-1,0,0
44,1,1,5,158,350,1,0
46,4,1,5,29,-1,0,0
40,1,1,5,221,-1,0,0
30,1,1,5,197,-1,0,0
40,2,1,5,183,-1,0,0
37,5,0,5,380,-1,0,0
36,2,1,5,113,-1,0,0
34,1,1,5,228,-1,0,0
30,1,0,5,57,-1,0,0
33,1,1,5,535,-1,0,0
33,3,1,5,91,356,2,0
26,1,1,5,43,-1,0,0
28,2,1,5,265,-1,0,0
37,1,1,5,299,360,2,0
27,10,1,5,196,-1,0,0
27,3,1,5,1462,352,1,0
38,1,1,5,162,350,4,0
31,1,1,5,465,360,1,0
27,3,1,5,304,332,21,0
40,3,1,5,487,-1,0,0
35,1,1,5,251,-1,0,0
47,10,1,5,261,-1,0,0
55,2,1,5,8,300,5,0
36,2,1,5,480,-1,0,0
35,4,1,5,171,-1,0,0
29,4,1,5,374,-1,0,0
43,1,0,5,60,371,2,0
31,2,1,5,241,365,10,0
47,8,1,5,176,-1,0,0
31,7,1,5,303,174,3,0
30,1,1,5,566,-1,0,1
43,1,1,5,649,-1,0,0
38,1,1,5,134,370,4,0
53,5,1,5,959,174,7,1
41,3,1,5,353,373,2,0
42,5,0,5,337,-1,0,0
39,3,1,5,93,349,7,0
34,1,1,5,291,-1,0,0
27,4,1,5,252,-1,0,0
35,4,1,5,546,-1,0,0
47,8,1,5,204,364,3,0
54,1,1,5,152,370,2,0
53,7,1,5,267,-1,0,0
34,1,1,5,406,-1,0,0
35,1,1,5,320,353,4,0
26,1,1,5,1094,-1,0,1
30,4,1,5,884,346,4,1
53,6,1,5,410,-1,0,0
44,3,1,5,210,-1,0,0
56,1,1,5,198,367,4,0
35,3,1,5,241,349,2,0
35,2,1,5,460,-1,0,1
34,4,1,5,604,366,2,1
55,1,1,5,427,364,4,0
31,1,1,5,350,-1,0,0
30,8,1,5,176,365,4,0
50,5,1,5,93,-1,0,0
46,2,1,5,118,374,3,0
26,4,1,5,336,322,3,0
48,1,1,5,387,-1,0,0
43,1,1,5,106,-1,0,0
36,3,0,5,205,-1,0,0
41,4,1,5,135,363,2,0
36,3,1,5,42,-1,0,0
41,1,0,5,240,363,4,0
29,3,1,5,512,-1,0,0
36,2,1,5,75,-1,0,0
43,5,1,5,88,-1,0,0
29,2,1,5,41,-1,0,0
59,10,1,5,27,-1,0,0
39,5,1,5,181,-1,0,0
51,7,1,5,306,-1,0,0
31,2,1,5,90,-1,0,0
35,1,1,5,136,175,7,0
36,1,1,5,154,356,8,0
41,4,1,5,305,296,11,0
28,3,1,5,190,-1,0,0
35,1,1,5,47,-1,0,0
47,1,1,5,172,310,1,0
33,7,1,5,170,-1,0,0
33,5,1,5,204,-1,0,0
38,3,0,5,294,-1,0,0
41,1,1,5,367,297,1,0
40,1,1,5,173,353,23,0
55,4,1,5,62,352,2,0
33,1,1,5,113,367,4,0
33,5,1,5,629,-1,0,1
47,4,1,5,80,-1,0,0
41,1,1,5,90,-1,0,0
47,1,1,5,144,366,1,0
41,9,1,5,28,-1,0,0
33,1,1,5,178,365,5,0
37,3,1,5,306,-1,0,0
37,1,0,5,386,-1,0,0
38,7,1,5,114,-1,0,0
27,5,1,5,493,-1,0,0
42,1,1,5,33,365,7,0
43,2,1,5,167,-1,0,0
57,1,1,5,125,-1,0,0
39,1,1,5,185,-1,0,0
28,4,1,5,341,-1,0,0
32,5,0,5,415,296,2,0
33,1,1,5,223,-1,0,0
32,4,1,5,908,344,7,0
31,11,1,5,168,351,2,0
39,5,1,5,166,-1,0,0
34,1,0,5,67,-1,0,0
49,1,1,5,167,365,1,0
35,1,1,5,10,324,27,0
46,1,1,5,142,259,17,0
37,5,1,5,151,-1,0,0
49,8,1,5,384,-1,0,0
31,5,1,5,192,-1,0,0
43,1,1,5,100,-1,0,0
48,1,1,5,212,-1,0,0
33,3,1,5,308,-1,0,0
33,1,1,5,30,343,12,0
32,3,1,5,54,-1,0,0
48,1,0,5,340,371,8,0
39,1,1,5,225,350,2,0
42,5,1,5,346,372,1,0
30,5,1,5,197,-1,0,0
37,5,1,5,290,356,3,0
32,1,1,5,72,-1,0,0
38,7,1,5,115,175,2,0
42,1,1,5,382,371,1,0
29,1,1,5,100,356,2,0
52,2,0,5,165,371,5,0
32,11,1,5,506,352,1,0
59,6,1,5,647,-1,0,1
36,5,1,5,140,364,2,0
30,8,1,5,253,-1,0,0
35,1,1,5,195,359,1,0
33,1,1,5,235,361,4,0
26,4,1,5,68,371,1,0
30,3,1,5,165,294,5,0
29,1,1,5,133,-1,0,0
48,3,1,5,100,361,1,0
33,3,1,5,49,-1,0,0
36,3,1,5,676,-1,0,1
40,3,1,5,145,360,7,0
40,7,1,5,103,-1,0,0
30,5,1,5,69,-1,0,0
34,5,1,5,153,-1,0,1
39,1,1,5,26,373,2,0
28,8,1,5,9,-1,0,0
31,5,1,5,117,366,7,0
40,4,1,5,460,352,6,0
41,7,1,5,111,371,2,0
38,1,1,5,165,-1,0,0
48,6,1,5,10,-1,0,0
33,3,1,5,12,176,3,0
47,4,0,5,113,-1,0,0
50,1,1,5,8,366,1,0
28,11,0,5,194,-1,0,0
39,5,1,5,667,357,3,1
42,5,1,5,670,346,1,1
37,1,1,5,14,344,3,0
30,3,1,5,115,-1,0,0
27,5,1,5,14,-1,0,0
31,3,1,5,14,-1,0,0
27,4,1,5,289,-1,0,0
57,5,1,5,10,360,7,0
39,1,0,5,354,-1,0,0
47,4,1,5,236,262,7,0
30,2,1,5,61,298,2,0
42,1,1,5,306,365,2,0
38,2,0,5,103,-1,0,0
51,5,1,5,172,-1,0,0
29,5,1,5,164,-1,0,0
30,3,1,5,778,301,1,0
46,1,1,5,39,-1,0,0
48,1,1,5,1181,-1,0,0
31,2,1,5,124,-1,0,0
35,2,1,5,162,-1,0,0
43,1,0,5,45,-1,0,0
27,1,1,5,16,365,6,0
32,5,0,5,233,353,1,0
23,4,1,5,347,-1,0,0
43,2,1,5,136,176,1,0
45,1,1,5,133,-1,0,0
28,1,1,5,196,-1,0,0
60,6,1,5,655,-1,0,1
35,1,1,5,452,345,1,0
36,7,1,5,33,298,1,0
31,8,1,5,56,176,1,0
28,3,1,5,191,371,2,0
34,4,1,5,78,-1,0,0
30,5,1,5,85,-1,0,0
28,5,1,5,274,319,5,0
40,3,1,5,642,-1,0,0
24,4,1,5,73,-1,0,0
44,1,1,5,551,371,2,1
25,4,1,5,607,344,4,0
34,1,1,5,67,368,5,0
21,1,1,5,409,361,3,1
29,1,1,5,382,-1,0,1
52,1,1,5,7,340,15,0
34,3,1,5,239,-1,0,0
47,1,1,5,144,365,1,0
33,1,1,5,54,-1,0,0
41,1,1,5,123,365,1,0
51,2,1,5,60,343,7,0
42,5,1,5,123,-1,0,0
34,1,1,5,160,368,4,0
28,5,1,5,270,-1,0,0
56,5,1,5,311,368,2,1
39,1,1,5,259,-1,0,0
28,3,1,5,300,-1,0,0
27,1,1,5,238,-1,0,0
30,5,1,5,760,-1,0,1
23,1,1,5,224,352,2,0
33,2,1,5,21,331,29,0
33,3,1,5,128,291,5,0
57,2,1,5,169,365,2,0
38,5,1,5,198,359,1,0
37,1,1,5,302,-1,0,0
52,1,1,5,146,-1,0,0
51,1,0,5,71,-1,0,0
25,1,1,5,302,-1,0,0
26,5,1,5,619,340,4,1
34,3,1,5,88,-1,0,0
35,1,0,5,213,364,1,0
49,5,1,5,64,-1,0,0
32,2,1,5,250,-1,0,0
32,5,1,5,233,-1,0,0
31,4,1,5,49,364,1,0
39,1,1,5,124,357,3,0
29,1,1,5,345,310,7,0
28,1,1,5,242,-1,0,0
48,2,1,5,20,291,2,0
34,1,1,5,1452,-1,0,0
30,5,1,5,317,-1,0,0
40,3,1,5,16,351,5,0
38,10,0,5,67,175,6,0
60,4,1,5,241,364,1,0
32,2,1,5,250,-1,0,0
42,1,1,5,7,371,5,0
57,4,1,5,67,368,2,0
34,2,1,5,153,176,1,0
30,1,1,5,432,-1,0,0
31,2,1,5,48,-1,0,0
35,1,1,5,158,365,4,0
33,8,1,5,72,178,1,0
30,4,1,5,148,-1,0,0
30,4,0,5,377,-1,0,0
37,1,1,5,169,352,1,0
44,5,1,5,195,-1,0,0
24,4,1,5,217,-1,0,0
31,7,1,5,50,-1,0,0
34,2,1,5,160,277,1,0
33,5,1,5,612,177,2,0
32,2,0,5,64,-1,0,0
28,1,1,5,310,-1,0,0
37,1,1,5,7,357,1,0
45,4,1,5,14,-1,0,0
27,2,1,5,373,-1,0,0
32,3,1,5,58,266,2,0
30,1,1,5,55,-1,0,0
28,3,1,5,153,371,2,0
50,1,1,5,98,330,5,0
44,1,1,5,180,-1,0,0
35,7,1,5,192,347,3,0
46,7,1,5,68,-1,0,0
24,1,1,5,520,345,1,0
31,1,1,5,148,291,3,0
38,4,1,5,64,-1,0,0
32,1,1,5,119,351,12,0
34,10,1,5,665,-1,0,0
35,1,1,5,1190,302,2,1
33,7,1,5,132,304,5,0
32,5,1,5,391,-1,0,0
35,9,1,5,111,-1,0,0
40,1,1,5,188,-1,0,0
27,1,1,5,210,361,2,0
43,5,1,5,51,311,2,0
36,3,1,5,185,350,8,0
22,1,1,5,859,-1,0,1
41,1,1,5,493,-1,0,0
29,2,1,5,26,-1,0,0
28,1,1,5,192,364,3,0
34,3,0,5,207,-1,0,0
59,2,1,5,399,-1,0,0
26,1,1,5,899,-1,0,1
39,1,1,5,157,-1,0,0
31,1,1,5,415,360,5,0
31,3,1,5,282,277,4,0
47,5,1,5,77,368,3,0
28,4,1,5,536,364,1,1
28,11,1,5,176,-1,0,0
30,4,1,5,101,371,1,0
31,3,1,5,272,365,5,0
39,1,1,5,133,353,5,0
33,1,1,5,39,361,4,0
32,7,1,5,34,353,3,0
39,1,1,5,23,346,10,0
30,5,1,5,267,354,1,0
38,1,1,5,12,-1,0,0
30,3,1,5,353,-1,0,0
45,7,1,5,217,176,1,0
27,3,1,5,578,364,1,0
51,10,1,5,77,297,4,0
35,4,0,5,669,312,3,1
42,4,1,5,495,347,3,0
57,4,1,5,8,-1,0,0
32,1,1,5,233,368,1,0
28,1,0,5,48,298,1,0
32,3,1,5,24,-1,0,0
27,2,1,5,187,367,4,0
43,5,1,5,159,-1,0,0
26,9,1,5,283,-1,0,0
35,10,1,5,326,179,4,1
32,4,1,5,58,352,5,0
40,1,1,5,181,-1,0,0
37,1,1,5,151,352,1,0
31,3,1,5,301,274,2,0
26,3,1,5,106,368,4,0
30,1,1,5,148,345,4,0
59,1,0,5,44,-1,0,0
23,5,1,5,358,-1,0,0
55,3,1,5,901,-1,0,1
27,3,1,5,1286,-1,0,0
33,1,1,5,122,343,4,0
28,4,1,5,87,-1,0,0
26,11,1,5,55,368,1,0
32,1,1,5,127,-1,0,0
32,5,1,5,744,-1,0,1
35,3,1,5,177,361,3,0
31,1,1,5,454,-1,0,0
28,2,1,5,485,88,1,1
48,1,1,5,12,-1,0,0
31,4,0,5,332,297,2,0
31,1,1,5,123,-1,0,0
53,1,1,5,984,368,1,0
29,1,1,5,282,-1,0,0
34,1,1,5,514,-1,0,0
24,3,1,5,224,-1,0,0
37,1,1,5,25,350,5,0
34,1,1,5,151,-1,0,0
30,3,1,5,223,-1,0,0
31,4,1,5,552,329,3,1
43,1,1,5,7,-1,0,0
32,5,0,5,339,345,3,0
23,5,1,5,76,364,2,0
29,2,1,5,338,-1,0,0
49,4,1,5,82,-1,0,0
58,3,1,5,298,-1,0,0
29,4,1,5,51,345,2,0
38,1,1,5,386,-1,0,0
26,5,1,5,457,-1,0,0
42,5,1,5,395,361,3,0
23,1,1,5,416,-1,0,1
24,1,1,5,193,-1,0,0
45,8,1,5,262,-1,0,0
33,5,1,5,45,298,1,0
38,1,1,5,22,-1,0,0
26,3,1,5,637,-1,0,1
39,8,1,5,59,367,1,0
36,1,1,5,34,360,4,0
42,8,1,5,272,-1,0,0
24,11,0,5,48,-1,0,0
35,3,1,5,75,368,1,0
56,3,1,5,301,368,1,0
38,3,1,5,164,337,6,0
30,1,1,5,199,-1,0,0
30,3,1,5,133,-1,0,0
46,1,1,5,523,353,58,1
27,5,1,5,151,345,1,0
32,5,1,5,36,176,2,0
29,1,1,5,325,-1,0,0
39,2,1,5,193,-1,0,0
31,1,1,5,36,-1,0,0
31,1,1,5,110,-1,0,0
39,5,1,5,56,368,2,0
23,1,1,5,411,323,2,0
29,3,1,5,174,361,1,0
33,5,1,5,148,365,2,0
28,1,1,5,224,-1,0,0
28,1,1,5,322,-1,0,0
25,11,1,5,520,-1,0,0
44,4,1,5,333,-1,0,0
24,1,1,5,311,-1,0,0
30,5,1,5,292,-1,0,0
28,1,1,5,145,329,4,0
35,4,1,5,319,-1,0,0
32,8,1,5,128,-1,0,0
32,3,1,5,439,175,3,0
36,5,1,5,290,-1,0,0
34,1,1,5,375,-1,0,0
31,4,0,5,185,-1,0,0
25,1,1,5,178,359,2,0
33,1,1,5,27,-1,0,0
46,1,1,5,333,-1,0,0
28,5,1,5,256,-1,0,0
43,1,1,5,66,-1,0,0
30,3,1,5,173,298,3,0
35,9,1,5,171,175,6,0
24,7,1,5,134,-1,0,0
45,1,1,5,26,340,1,0
33,5,1,5,256,359,3,0
58,1,1,5,74,-1,0,0
37,1,1,5,340,-1,0,0
31,4,1,5,237,-1,0,0
34,1,1,5,285,-1,0,1
29,1,1,5,242,-1,0,0
22,11,1,5,239,352,1,0
60,1,1,5,109,373,1,0
60,2,0,5,730,-1,0,1
30,8,1,5,10,175,7,0
35,2,1,5,19,-1,0,0
38,3,1,5,178,270,8,0
58,10,1,5,71,364,3,0
50,6,1,5,7,-1,0,0
32,1,1,5,16,309,1,0
32,5,1,5,45,-1,0,0
41,2,1,5,229,268,4,0
43,1,1,5,22,-1,0,0
24,4,1,5,191,-1,0,0
28,11,1,5,536,-1,0,1
29,5,1,5,792,298,1,1
31,1,1,5,178,-1,0,0
55,1,1,5,41,-1,0,0
47,7,1,5,142,-1,0,0
35,5,1,5,45,-1,0,0
25,3,1,5,333,330,2,0
38,4,1,5,10,-1,0,0
32,1,1,5,166,-1,0,0
34,1,1,5,358,176,1,0
39,1,1,5,100,-1,0,0
33,5,1,5,423,-1,0,0
29,4,1,5,84,345,1,0
30,5,1,5,66,-1,0,0
39,8,1,5,576,371,1,1
44,1,1,5,79,373,1,0
53,2,1,5,669,337,3,1
27,5,1,5,50,352,1,0
39,8,1,5,135,361,2,0
31,11,1,5,456,-1,0,0
33,2,1,5,87,368,1,0
32,2,1,5,676,-1,0,0
29,1,1,5,78,359,1,0
49,7,1,5,354,-1,0,0
32,4,1,5,183,361,1,0
42,1,1,5,117,-1,0,0
55,5,1,5,265,-1,0,0
49,4,1,5,98,350,1,0
26,3,1,5,412,-1,0,0
30,2,1,5,251,-1,0,0
29,1,1,5,245,-1,0,0
54,9,1,5,693,372,2,1
29,11,1,5,15,361,1,0
34,4,1,5,14,-1,0,0
25,1,1,5,268,-1,0,0
26,5,1,5,144,352,1,0
31,1,1,5,166,-1,0,0
51,2,1,5,404,-1,0,0
34,2,1,5,192,276,3,0
34,3,1,5,1015,-1,0,1
27,5,1,5,663,-1,0,1
28,11,1,5,238,372,1,0
32,1,1,5,52,-1,0,0
23,5,1,5,210,-1,0,0
42,1,0,5,133,-1,0,0
26,11,1,5,18,371,1,0
39,4,0,5,123,364,1,0
29,3,1,5,261,-1,0,0
52,1,1,5,81,295,3,0
36,4,0,5,65,-1,0,0
28,5,1,5,437,347,3,1
37,5,1,5,102,333,2,0
29,1,1,5,63,354,2,0
41,7,1,5,217,178,1,0
29,2,1,5,157,-1,0,0
32,1,0,5,463,175,4,0
39,8,1,5,562,-1,0,1
37,1,1,5,189,352,1,0
30,3,1,5,220,298,1,0
39,3,1,5,500,352,2,0
27,1,1,5,212,312,6,0
41,4,1,5,172,350,1,0
32,5,1,5,20,-1,0,0
58,1,1,5,327,374,1,0
41,4,1,5,894,347,2,0
40,4,1,5,823,-1,0,0
28,1,1,5,352,-1,0,0
21,11,1,5,52,-1,0,0
31,4,1,5,152,352,4,0
