age,job,education,balance,month,pdays,ifCreatedAccount,housingLoan
35,5,0,1935,4,318,0,1
34,4,2,846,4,-1,0,1
31,3,2,579,4,322,0,1
36,1,2,1949,4,319,0,1
36,1,2,928,4,-1,0,0
46,1,2,961,4,-1,0,1
35,3,2,362,4,-1,0,1
23,3,2,28,4,325,0,1
40,3,2,1270,4,-1,0,0
51,1,2,1329,4,287,0,1
28,5,2,-112,4,-1,0,1
74,6,2,921,4,-1,1,0
32,4,2,923,4,-1,0,1
35,1,2,1207,4,331,0,1
42,1,1,1673,4,-1,1,1
30,1,2,1012,4,329,0,1
40,4,2,1060,4,-1,0,1
50,1,1,104,4,324,0,1
53,3,2,5303,4,180,1,1
56,1,2,1686,4,-1,0,0
26,4,2,1375,4,-1,0,1
29,1,1,459,4,318,0,1
33,3,3,1190,4,252,0,1
34,1,2,3186,4,-1,0,1
40,2,3,640,4,-1,0,1
42,1,1,2003,4,-1,0,1
32,4,2,620,4,343,0,0
37,3,3,6889,4,147,0,1
46,5,2,864,4,150,0,1
35,8,3,1295,4,73,0,1
47,1,2,1388,4,-1,0,1
44,1,1,-93,4,326,0,1
32,1,1,1504,4,-1,0,1
42,4,3,6,4,-1,0,1
23,4,2,0,4,-1,0,1
47,1,2,1203,4,-1,0,1
39,4,2,456,4,-1,0,1
38,4,2,0,4,-1,1,1
33,1,2,476,4,333,0,1
41,3,2,4004,4,-1,1,0
31,3,2,1970,4,-1,0,0
46,3,2,6993,4,148,0,1
37,4,2,6127,4,-1,0,1
36,4,1,1127,4,-1,0,1
37,7,1,235,4,323,0,1
32,3,2,94,4,-1,0,1
49,3,0,1359,4,-1,0,0
58,6,1,1351,4,-1,0,1
34,5,2,241,4,147,0,1
46,5,2,9077,4,337,0,1
30,4,2,613,4,302,0,1
59,2,3,82,4,-1,0,1
40,1,1,106,4,-1,0,1
31,3,2,538,4,-1,0,1
33,1,1,-3,4,-1,0,1
38,1,2,13156,4,331,0,1
37,1,2,1127,4,281,0,1
32,5,2,49,4,-1,0,1
38,2,3,667,4,-1,0,1
56,3,2,378,4,-1,0,1
37,10,1,94,4,-1,0,1
44,2,3,213,4,-1,0,1
38,4,1,3913,4,315,0,1
32,2,3,656,4,-1,0,1
26,3,2,181,4,-1,1,0
24,1,2,-424,4,-1,0,1
21,1,2,1385,4,-1,0,1
36,1,2,1589,4,341,0,1
32,4,2,413,4,341,0,1
35,7,3,329,4,-1,0,1
30,2,3,638,4,291,0,1
28,1,2,1843,4,-1,0,1
37,1,2,16727,4,-1,0,1
50,4,2,663,4,-1,0,1
22,11,2,3982,4,-1,1,0
45,1,2,-258,4,-1,0,1
33,1,2,1722,4,-1,0,1
39,2,3,1340,4,-1,0,1
50,1,1,4121,4,151,0,1
32,5,2,659,4,-1,0,1
52,3,2,386,4,-1,1,0
40,3,1,284,4,-1,1,1
42,1,0,732,4,339,0,1
32,4,2,20011,4,-1,0,0
28,1,2,1021,4,326,0,1
30,2,2,161,4,-1,0,1
43,5,2,1625,4,-1,0,1
46,3,2,0,4,-1,0,0
37,1,2,2697,4,-1,0,1
50,8,1,431,4,-1,0,1
32,2,3,101,4,-1,0,1
32,1,2,112,4,321,0,1
35,1,1,1347,4,-1,0,1
37,1,2,903,4,-1,0,1
32,8,2,-242,4,-1,1,1
30,5,0,138,4,-1,0,1
49,3,2,-147,4,-1,0,1
42,1,1,1156,4,-1,0,1
36,4,2,733,4,322,0,1
32,1,2,17332,4,-1,0,1
31,1,2,2289,4,151,0,1
31,1,1,2488,4,-1,0,1
38,5,2,0,4,-1,0,1
34,1,2,2076,4,-1,0,1
36,2,3,535,4,-1,1,0
32,5,2,808,4,-1,0,1
31,2,3,1742,4,-1,0,1
29,1,2,1238,4,341,0,1
41,1,2,563,4,348,0,1
28,3,2,1086,4,-1,1,1
42,1,2,165,4,-1,0,0
32,1,2,395,4,-1,0,1
52,3,3,646,4,-1,0,1
34,4,2,-314,4,307,0,1
33,3,2,359,4,242,0,1
34,1,2,0,4,-1,0,1
32,1,2,3044,4,-1,0,1
39,3,2,834,4,-1,0,1
61,2,3,2,4,-1,0,0
22,11,2,466,4,-1,0,1
37,1,1,287,4,325,0,1
37,1,1,15,4,-1,0,1
56,3,2,0,4,-1,0,1
32,3,2,286,4,343,0,0
31,3,2,1222,4,-1,0,1
45,1,1,658,4,270,0,1
36,1,1,345,4,-1,0,1
32,5,2,197,4,-1,0,1
28,2,2,2840,4,-1,1,0
47,2,1,1122,4,-1,0,1
35,2,3,43,4,-1,1,1
57,4,1,202,4,346,0,1
33,1,1,217,4,339,0,1
32,4,2,-45,4,325,0,1
43,3,1,2586,4,-1,0,1
35,2,3,1473,4,322,0,1
40,1,1,2364,4,-1,0,1
56,9,2,283,4,341,0,1
57,3,3,3082,4,294,0,1
46,1,1,292,4,234,0,1
56,5,2,699,4,-1,0,1
58,6,1,745,4,-1,0,1
46,1,2,168,4,336,0,1
40,1,2,169,4,346,0,1
36,2,3,928,4,-1,0,1
30,3,2,513,4,-1,0,1
46,2,1,3229,4,-1,1,1
34,2,3,8038,4,152,0,1
52,5,2,1430,4,-1,0,1
31,1,1,71,4,336,0,1
29,4,2,1489,4,-1,0,1
41,1,2,1334,4,-1,0,1
35,3,2,8,4,-1,0,1
34,2,3,5452,4,245,0,0
43,4,2,101,4,349,0,1
50,1,1,3304,4,-1,0,1
34,2,3,556,4,-1,0,1
30,5,2,4867,4,306,0,1
31,4,2,483,4,-1,0,1
33,4,2,6,4,349,0,1
30,9,2,8304,4,-1,0,0
36,1,2,6699,4,-1,0,1
34,8,2,-538,4,-1,0,1
43,4,2,1220,4,339,0,1
27,11,2,2784,4,328,0,1
28,9,2,1,4,-1,0,0
53,4,2,225,4,340,0,1
37,2,3,17335,4,-1,0,0
30,2,3,860,4,-1,0,1
34,1,2,550,4,346,0,1
33,1,2,2502,4,270,0,1
36,1,2,349,4,-1,0,1
28,3,2,335,4,-1,0,1
56,4,2,382,4,-1,0,0
34,2,3,-362,4,-1,0,1
35,3,3,1924,4,-1,0,1
31,1,2,1664,4,182,0,1
51,8,3,4,4,-1,0,1
43,9,2,948,4,-1,0,1
33,10,1,4136,4,-1,0,1
35,1,2,365,4,-1,0,1
41,1,1,951,4,-1,0,1
51,1,1,14,4,329,0,1
48,1,1,346,4,-1,0,1
57,6,1,-384,4,-1,0,1
29,1,2,262,4,-1,0,1
32,1,1,474,4,-1,0,1
33,3,2,0,4,-1,0,1
33,3,2,235,4,-1,0,1
50,12,1,341,4,340,1,1
38,5,2,797,4,-1,0,1
25,1,0,586,4,-1,0,1
30,4,2,1473,4,-1,0,1
37,4,2,515,4,-1,0,1
50,8,3,221,4,340,0,1
34,1,1,1217,4,328,0,1
29,4,2,127,4,-1,0,1
35,2,3,1422,4,272,0,1
54,10,1,502,4,-1,0,1
44,1,2,0,4,-1,1,0
43,5,2,266,4,152,0,1
61,2,3,267,4,-1,1,0
24,1,2,1222,4,-1,0,1
34,4,2,663,4,-1,0,1
32,1,2,1281,4,-1,0,1
35,3,3,122,4,328,0,0
28,2,3,145,4,-1,0,1
36,1,2,-53,4,322,0,1
23,3,2,4,4,-1,0,1
28,7,3,222,4,-1,0,1
24,3,2,393,4,-1,0,1
45,2,3,-114,4,-1,0,1
42,2,3,72,4,348,0,1
33,1,2,1454,4,-1,0,1
29,3,3,68,4,-1,0,1
36,8,2,13,4,-1,0,1
53,2,3,696,4,-1,0,1
33,1,1,910,4,-1,0,1
49,5,2,1345,4,-1,0,1
35,1,2,0,4,-1,0,1
42,1,3,1993,4,-1,0,1
33,1,1,2861,4,-1,0,1
37,4,2,756,4,-1,0,1
29,1,2,-19,4,-1,1,1
45,3,2,497,4,321,0,1
31,2,3,635,4,320,0,1
48,2,3,161,4,-1,0,1
35,1,2,360,4,152,0,1
35,4,2,0,4,-1,0,1
30,2,3,63,4,320,0,1
35,4,2,1345,4,271,0,1
51,7,2,383,4,-1,0,1
38,1,2,530,4,-1,0,1
39,1,2,2299,4,271,0,1
36,3,2,94,4,-1,0,1
48,5,1,0,4,259,0,1
61,6,2,243,4,-1,1,0
35,4,3,262,4,335,0,1
36,2,3,139,4,-1,0,1
33,1,2,15341,4,334,0,0
31,1,2,88,4,-1,0,1
47,5,3,0,4,-1,0,0
50,4,2,335,4,-1,0,1
42,4,2,0,4,154,0,1
41,4,2,67,4,150,0,0
34,2,0,355,4,-1,0,1
33,3,2,4240,4,-1,0,1
28,7,3,232,4,-1,0,1
38,1,2,730,4,328,0,1
35,1,2,243,4,-1,0,1
34,3,2,-228,4,332,0,1
66,6,1,711,4,-1,0,0
25,1,1,147,4,322,0,1
48,5,2,440,4,312,0,1
46,2,3,189,4,154,0,1
28,1,2,1011,4,-1,0,1
70,6,2,2575,4,-1,1,0
45,2,3,126,4,342,0,1
32,1,1,0,4,335,0,1
40,1,2,1386,4,151,0,1
31,1,1,2929,4,150,0,1
34,10,3,4958,4,152,0,1
39,5,2,18,4,154,0,1
35,1,1,396,4,-1,0,1
34,1,2,13683,4,321,0,1
46,1,2,1147,4,-1,1,1
46,1,2,338,4,-1,0,1
59,4,2,-423,4,-1,0,1
46,3,2,329,4,-1,0,1
32,2,3,2974,4,-1,0,1
27,4,2,619,4,322,0,1
41,3,3,532,4,285,0,1
37,5,2,99,4,-1,0,1
41,1,2,1522,4,341,0,1
31,2,3,775,4,308,0,1
51,3,2,1153,4,-1,0,1
59,5,1,196,4,-1,0,1
34,1,2,856,4,150,0,1
32,3,2,1819,4,340,0,1
59,2,3,258,4,173,0,1
32,2,3,4262,4,152,0,1
24,1,2,0,4,306,0,1
35,2,3,62,4,-1,1,1
37,8,1,1529,4,-1,0,1
44,1,2,105,4,-1,1,1
59,10,3,0,4,332,0,0
34,8,2,318,4,150,0,1
28,5,2,1394,4,-1,0,1
54,6,2,303,4,349,0,1
26,1,1,52,4,300,0,1
32,3,3,1454,4,335,0,1
40,4,2,2360,4,-1,0,1
38,4,0,31,4,-1,0,0
38,5,2,-349,4,328,0,1
34,3,2,1161,4,334,0,1
43,1,2,1927,4,152,0,1
34,1,2,965,4,332,0,1
57,6,1,2961,4,-1,0,0
36,4,2,0,4,-1,0,0
36,1,2,0,4,326,0,1
39,1,1,8637,4,313,0,1
59,2,3,0,4,-1,1,1
36,8,2,24,4,154,0,1
44,1,2,508,4,154,0,1
34,1,2,565,4,-1,0,1
37,1,1,1941,4,-1,0,1
55,2,3,5253,4,287,0,1
31,2,3,491,4,326,0,1
27,5,2,472,4,-1,0,1
33,3,2,151,4,236,0,1
43,1,2,701,4,-1,0,1
41,4,1,1314,4,326,0,1
28,1,3,1984,4,-1,0,1
60,4,2,1914,4,287,0,1
37,5,2,184,4,348,0,1
41,1,1,241,4,150,0,1
34,1,2,470,4,-1,0,1
41,3,3,585,4,-1,0,1
38,7,2,0,4,-1,0,1
42,8,2,1049,4,-1,0,1
29,1,2,291,4,-1,0,1
50,1,2,881,4,-1,0,1
35,1,2,94,4,-1,0,1
59,2,3,287,4,242,0,1
46,5,2,348,4,-1,0,1
40,1,2,565,4,-1,0,1
20,11,0,330,4,-1,0,0
33,1,2,3458,4,-1,0,1
34,4,2,1352,4,334,0,1
45,1,1,-443,4,-1,1,1
56,5,2,159,4,-1,0,1
39,3,3,1524,4,-1,1,0
51,10,3,6700,4,-1,0,1
28,1,1,674,4,-1,0,1
36,1,1,1925,4,-1,1,1
29,1,2,2378,4,276,0,1
39,1,2,1165,4,-1,0,1
31,5,2,0,4,-1,0,1
34,4,2,1183,4,-1,0,1
35,5,2,1047,4,-1,0,1
35,5,2,-291,4,-1,0,1
36,1,1,4693,4,152,0,1
35,1,2,876,4,-1,0,1
32,2,3,3154,4,150,0,0
43,1,1,517,4,263,0,1
33,1,1,681,4,-1,0,1
35,2,3,2123,4,273,0,1
44,4,2,-43,4,-1,0,1
54,1,0,1827,4,350,0,0
50,2,3,1822,4,-1,0,1
40,4,2,315,4,-1,0,1
55,1,2,462,4,332,0,1
50,5,2,2015,4,152,0,1
44,1,2,3060,4,151,0,1
78,6,1,240,4,-1,1,0
44,3,2,-865,4,-1,0,1
39,5,2,3870,4,-1,0,1
46,1,1,859,4,-1,0,1
35,7,2,598,4,-1,0,1
40,3,3,825,4,335,0,1
34,1,1,2798,4,-1,0,1
39,1,2,56,4,-1,0,1
36,5,2,878,4,-1,0,1
37,4,2,2320,4,342,0,1
40,4,3,283,4,153,0,1
35,4,2,424,4,-1,0,1
46,5,2,327,4,-1,0,1
42,1,2,2717,4,270,0,1
43,1,2,314,4,339,0,1
40,4,2,576,4,-1,0,1
37,4,3,43,4,264,0,1
30,1,2,322,4,326,0,1
42,1,1,208,4,-1,0,1
32,1,1,2,4,284,0,1
50,1,2,-1,4,-1,0,1
32,4,2,3052,4,151,0,1
50,2,3,516,4,-1,0,1
52,1,2,782,4,-1,0,1
31,1,2,631,4,152,0,1
37,3,2,1127,4,-1,0,1
32,3,3,3850,4,-1,0,1
33,1,2,35,4,322,0,1
33,2,3,864,4,235,0,1
33,5,2,2184,4,-1,0,1
32,2,3,914,4,-1,0,1
39,2,3,1457,4,-1,0,1
37,5,2,1498,4,-1,0,1
28,3,3,387,4,82,1,1
28,11,2,39,4,-1,0,1
43,1,2,85,4,279,0,1
51,1,2,-237,4,320,0,1
33,10,3,10,4,322,0,1
39,2,3,894,4,326,0,1
25,3,3,184,4,-1,0,1
35,5,2,155,4,-1,0,1
50,7,3,13,4,-1,1,1
33,2,3,437,4,150,0,1
31,1,2,1660,4,-1,0,1
39,5,2,104,4,332,0,1
31,1,2,648,4,347,0,1
31,5,1,181,4,340,0,1
46,7,2,156,4,-1,0,0
51,1,1,1016,4,-1,0,1
25,11,3,538,4,-1,0,1
28,2,2,967,4,334,0,1
37,4,2,-296,4,-1,0,1
34,2,3,471,4,332,0,0
30,4,2,1165,4,-1,0,0
73,6,3,3203,4,-1,1,0
37,4,3,2317,4,152,0,1
44,1,1,-337,4,-1,0,1
28,1,2,1735,4,-1,0,1
40,2,0,4095,4,-1,0,1
54,3,2,1663,4,150,0,1
29,3,3,2269,4,346,0,1
30,8,3,216,4,-1,0,1
34,2,3,606,4,-1,1,0
43,5,2,3689,4,321,0,1
30,1,1,262,4,343,0,1
46,2,2,145,4,270,0,1
31,2,3,587,4,-1,0,1
35,5,2,2179,4,-1,0,0
32,3,2,3322,4,74,0,1
32,1,2,1148,4,-1,0,1
28,11,2,0,4,-1,1,0
42,4,2,527,4,-1,1,0
27,11,2,162,4,-1,0,0
32,4,2,299,4,348,0,1
30,11,2,0,4,-1,0,0
43,1,1,1892,4,-1,0,1
54,9,2,309,4,-1,1,0
36,2,3,832,4,-1,0,1
27,1,2,4333,4,-1,1,0
36,1,2,204,4,-1,0,1
44,5,2,1989,4,-1,0,1
48,4,2,1060,4,318,0,1
38,8,2,0,4,154,0,1
40,5,2,2843,4,305,0,1
38,3,2,28,4,-1,0,1
34,3,2,0,4,269,0,1
25,11,2,319,4,-1,0,1
69,6,3,473,4,-1,0,0
32,2,3,1831,4,-1,0,1
37,1,2,2235,4,151,0,1
29,5,2,368,4,-1,0,1
47,10,1,1747,4,-1,0,1
36,2,3,20,4,150,0,1
35,3,3,703,4,-1,0,0
30,3,2,239,4,150,0,1
73,6,1,253,4,-1,1,0
30,4,2,312,4,-1,0,1
37,2,2,222,4,-1,0,1
33,1,1,1,4,-1,0,1
54,1,1,433,4,-1,0,1
33,2,3,6807,4,-1,1,0
32,3,3,1306,4,-1,0,0
39,2,2,1035,4,-1,0,1
32,3,2,1214,4,-1,0,1
45,9,1,757,4,325,0,0
37,1,2,509,4,-1,0,1
58,5,2,1430,4,321,0,1
37,3,2,264,4,285,0,1
31,4,2,1262,4,-1,0,1
37,1,2,3884,4,-1,0,1
35,1,2,398,4,-1,0,1
36,8,3,99,4,-1,0,1
37,1,1,250,4,347,0,1
33,5,2,187,4,326,0,1
28,9,2,293,4,329,0,1
44,1,0,3373,4,342,0,1
44,1,1,135,4,-1,0,1
29,1,2,482,4,-1,0,0
43,7,2,5564,4,154,0,0
64,6,2,571,4,-1,1,1
42,3,2,334,4,335,0,1
38,2,3,1637,4,-1,0,1
46,4,2,0,4,259,0,1
38,1,2,1205,4,153,0,1
51,8,3,83,4,-1,1,0
34,1,2,375,4,-1,0,1
33,1,2,328,4,264,0,1
45,4,0,13562,4,-1,0,1
49,3,3,2611,4,-1,1,0
40,1,1,481,4,347,0,1
30,3,2,8826,4,151,0,1
45,2,3,21024,4,-1,0,1
51,4,2,-895,4,-1,0,1
32,2,3,819,4,-1,1,1
34,3,2,1477,4,-1,0,1
48,5,2,-110,4,321,0,1
53,1,1,354,4,-1,0,0
33,9,1,574,4,-1,0,1
35,1,1,1277,4,-1,0,1
31,2,3,-235,4,-1,0,1
34,1,2,745,4,332,0,1
31,3,2,4,4,-1,0,1
39,2,3,2357,4,273,0,1
21,11,1,3472,4,-1,0,0
45,5,2,1757,4,326,0,1
33,3,2,1968,4,-1,1,1
33,3,2,4790,4,272,0,1
53,2,2,90,4,-1,0,1
26,5,2,136,4,-1,1,0
33,1,2,-267,4,-1,1,1
32,3,2,1995,4,-1,1,1
34,2,3,1782,4,25,0,1
37,2,3,72,4,150,1,1
48,3,2,2111,4,-1,0,0
37,5,2,144,4,-1,0,1
38,2,3,7255,4,-1,0,1
36,2,3,340,4,-1,0,1
35,1,3,1011,4,349,0,1
29,2,3,1170,4,-1,1,0
32,1,2,472,4,342,0,1
40,1,1,1530,4,315,0,1
58,5,2,739,4,335,0,1
27,5,2,343,4,320,0,1
37,2,3,489,4,-1,0,1
37,3,2,630,4,-1,0,1
33,2,2,-14,4,-1,0,1
48,4,2,3531,4,287,0,1
53,6,2,352,4,-1,0,1
56,1,2,9698,4,-1,0,1
27,1,2,191,4,-1,0,1
36,4,2,421,4,334,0,1
33,1,1,1002,4,325,0,1
52,1,2,1440,4,325,0,1
45,5,1,2406,4,-1,0,1
34,4,2,2984,4,-1,0,1
42,1,1,1978,4,-1,0,1
41,1,1,285,4,-1,1,1
42,1,1,636,4,-1,0,1
60,6,3,2194,4,263,0,1
39,5,2,0,4,-1,0,1
29,1,2,34,4,-1,0,1
39,1,2,535,4,-1,0,1
28,3,3,2925,4,-1,0,1
38,2,3,76,4,287,0,1
39,7,3,2298,4,319,0,1
35,1,2,218,4,-1,0,1
48,5,2,116,4,-1,0,1
28,3,3,161,4,-1,0,1
37,5,2,-1006,4,-1,0,1
28,4,2,49,4,-1,0,1
49,2,3,603,4,-1,0,1
29,1,2,313,4,343,0,1
28,1,2,1687,4,-1,0,1
46,1,1,588,4,237,0,1
43,5,2,-287,4,-1,0,1
35,3,2,353,4,-1,0,1
33,2,2,4040,4,-1,0,1
41,1,1,449,4,-1,0,1
34,1,2,322,4,-1,0,1
45,1,1,675,4,-1,0,1
22,3,2,890,4,-1,0,1
30,3,2,3313,4,319,0,1
33,5,2,2358,4,-1,0,1
38,3,3,304,4,-1,0,1
32,5,2,48,4,-1,0,1
36,4,2,162,4,-1,0,1
33,1,2,526,4,-1,0,1
48,9,2,3287,4,307,0,1
38,5,2,387,4,-1,0,1
37,3,2,442,4,349,0,1
36,10,2,-289,4,-1,0,0
40,2,3,384,4,327,0,0
37,1,2,56,4,285,0,1
29,2,3,11968,4,-1,0,1
40,2,3,759,4,266,0,1
35,7,2,2762,4,154,0,1
45,5,2,303,4,-1,0,1
30,2,3,275,4,-1,0,1
34,3,3,482,4,-1,0,1
53,1,1,4793,4,150,0,1
34,1,2,0,4,-1,0,1
34,2,3,2279,4,150,0,1
55,4,2,499,4,150,0,1
32,8,3,281,4,349,0,1
32,1,2,950,4,-1,0,1
36,2,3,0,4,150,0,1
35,5,2,414,4,319,0,1
42,1,1,550,4,-1,0,1
31,4,2,-186,4,-1,0,1
32,2,3,0,4,-1,0,1
57,4,2,2087,4,343,0,1
37,1,2,504,4,347,0,1
34,1,1,15841,4,-1,0,1
46,4,2,596,4,-1,0,1
41,2,3,8902,4,249,0,1
23,1,2,206,4,-1,0,1
27,4,1,395,4,-1,0,1
43,1,2,2374,4,264,0,0
27,1,2,153,4,346,0,1
50,5,2,2420,4,235,0,1
43,1,2,590,4,-1,0,1
32,2,3,1683,4,-1,0,1
32,3,0,429,4,153,0,1
28,3,2,7102,4,325,0,1
35,3,2,2496,4,-1,0,1
32,1,2,623,4,-1,0,1
38,3,2,511,4,342,0,1
54,1,1,489,4,287,0,1
31,8,3,667,4,-1,0,1
45,5,1,-79,4,348,0,1
42,4,2,0,4,-1,0,1
29,5,2,3331,4,327,0,1
30,5,2,20,4,340,0,1
39,11,3,1107,4,-1,0,1
55,5,2,617,4,-1,0,1
48,5,2,515,4,-1,0,1
42,2,2,317,4,-1,0,1
46,1,1,2904,4,-1,0,0
35,1,2,1257,4,329,0,1
51,2,2,563,4,-1,0,1
32,3,3,705,4,-1,0,1
37,3,2,1012,4,-1,0,1
34,2,3,6707,4,154,0,1
42,1,2,-150,4,-1,0,1
32,5,2,-632,4,-1,0,1
56,1,1,6677,4,-1,0,1
51,1,1,2832,4,238,0,1
37,1,2,2390,4,335,0,1
34,5,2,409,4,-1,0,1
39,1,0,621,4,-1,1,1
35,1,2,731,4,-1,0,1
48,4,2,4,4,318,0,1
46,8,2,131,4,-1,0,1
44,2,2,109,4,328,0,1
34,5,2,790,4,350,0,1
36,5,2,924,4,-1,0,1
35,8,3,129,4,151,0,1
38,2,2,336,4,-1,0,1
46,3,0,605,4,-1,0,1
47,5,2,306,4,-1,0,1
34,2,3,577,4,153,0,1
29,5,2,0,4,-1,0,1
29,1,2,3007,4,-1,0,1
45,3,1,-63,4,-1,0,1
33,3,2,641,4,-1,0,1
44,5,2,634,4,-1,0,1
48,4,2,-874,4,151,0,1
28,3,3,230,4,-1,0,1
33,4,2,1158,4,-1,0,1
38,5,1,0,4,151,0,1
41,1,2,1384,4,340,0,1
35,3,2,257,4,-1,0,1
29,1,2,457,4,341,0,1
47,4,2,1265,4,-1,0,1
33,4,2,1590,4,334,0,1
38,2,3,7303,4,-1,0,1
52,4,2,725,4,325,0,1
29,4,1,131,4,-1,0,1
33,1,2,2202,4,-1,0,1
33,3,2,6947,4,-1,0,1
37,2,2,1448,4,283,0,1
33,4,3,1586,4,-1,0,0
36,8,3,-502,4,-1,0,1
50,1,1,3924,4,-1,0,1
35,1,2,1454,4,-1,0,1
37,5,2,47,4,-1,0,1
34,5,2,305,4,-1,0,1
43,1,2,514,4,-1,0,1
35,1,2,407,4,-1,0,1
42,2,3,1686,4,-1,0,1
32,2,3,268,4,-1,0,1
26,11,3,5169,4,-1,0,1
37,1,2,-129,4,328,0,1
34,5,2,1553,4,328,0,1
27,1,1,497,4,272,0,1
36,7,2,245,4,-1,0,1
34,2,3,151,4,-1,0,1
40,1,1,2129,4,-1,0,1
38,3,3,472,4,326,0,1
58,2,2,1112,4,-1,0,1
38,5,2,2669,4,-1,0,1
55,4,2,2359,4,-1,0,1
32,1,2,419,4,325,0,1
35,3,2,1364,4,-1,0,1
39,1,1,143,4,348,0,1
38,2,3,8669,4,150,0,1
28,1,1,254,4,-1,0,1
34,3,2,4248,4,-1,0,1
24,11,2,597,4,-1,1,1
36,1,2,459,4,-1,0,1
35,3,2,966,4,-1,0,0
37,1,2,0,4,-1,1,1
35,2,3,1750,4,-1,1,1
26,11,3,10086,4,-1,1,0
57,2,1,6900,4,-1,0,0
30,3,3,411,4,-1,0,0
27,4,3,832,4,-1,0,0
29,3,2,3466,4,-1,1,0
63,6,0,2193,4,-1,1,0
95,6,1,2282,4,-1,1,0
65,6,3,1973,4,-1,1,0
37,4,2,749,4,-1,0,0
55,1,1,3873,4,-1,0,0
59,3,2,10925,4,-1,1,0
35,2,3,704,4,-1,1,0
32,2,3,462,4,-1,0,0
74,6,2,9480,4,-1,1,0
56,9,1,3391,4,-1,1,0
58,4,2,310,4,-1,0,1
34,5,2,0,4,-1,0,1
71,6,3,1486,4,-1,0,0
37,2,3,585,4,-1,0,1
59,6,2,1080,4,-1,0,0
26,11,3,1134,4,-1,1,0
46,2,3,4629,4,-1,0,0
30,1,0,6281,4,-1,1,0
29,7,2,123,4,181,1,0
67,6,3,2144,4,-1,1,0
31,2,3,354,4,-1,1,0
78,6,1,8556,4,-1,1,0
45,12,0,0,4,-1,1,0
29,1,2,2,4,-1,1,1
39,4,3,1108,4,-1,1,0
45,2,3,212,4,-1,1,0
37,2,3,4174,4,-1,0,0
63,4,2,-40,4,-1,0,0
30,11,1,1527,4,-1,0,0
39,4,2,720,4,14,0,1
44,3,0,509,4,-1,0,0
71,6,3,780,4,-1,0,0
29,2,3,482,4,-1,0,0
66,1,1,2552,4,-1,0,0
31,2,3,2984,4,-1,0,0
45,3,3,5110,4,-1,1,0
32,2,3,10281,4,-1,1,0
36,11,2,17,4,-1,1,0
41,12,0,942,4,-1,1,0
38,3,2,0,4,-1,1,1
34,2,3,136,4,-1,0,1
41,2,3,1757,4,239,1,0
64,3,3,826,4,-1,0,0
64,2,3,679,4,-1,0,0
32,3,3,5514,4,182,1,0
69,10,1,1080,4,-1,0,0
33,4,3,882,4,183,1,0
39,5,2,1442,4,-1,0,0
30,5,3,81,4,-1,1,0
65,6,1,276,4,-1,1,0
45,4,1,429,4,181,1,1
42,7,3,10072,4,-1,0,0
66,6,3,2262,4,-1,0,0
75,6,3,2991,4,-1,1,0
75,4,0,1093,4,-1,0,0
65,2,3,90,4,-1,1,1
53,2,3,3754,4,278,1,0
40,2,1,395,4,-1,1,1
69,6,3,247,4,-1,1,0
27,1,2,3792,4,-1,1,0
52,4,2,0,4,275,0,0
31,4,3,676,4,343,1,1
25,11,2,8,4,-1,1,0
34,2,3,0,4,-1,0,0
30,4,2,40,4,-1,0,0
31,7,3,1734,4,-1,0,0
37,3,2,0,4,-1,1,1
32,2,3,2069,4,-1,1,0
82,6,0,211,4,-1,0,0
53,6,2,665,4,-1,1,1
45,2,3,506,4,-1,1,0
45,9,2,383,4,-1,0,0
35,2,3,8,4,-1,1,0
53,4,2,1958,4,-1,0,0
32,1,2,228,4,-1,0,0
52,2,2,5193,4,-1,0,0
19,11,1,1247,4,-1,0,0
74,6,1,670,4,-1,1,0
37,2,3,0,4,153,1,1
81,6,1,122,4,-1,0,0
29,7,3,246,4,-1,0,0
59,1,1,1939,4,-1,1,0
76,2,0,1780,4,-1,1,1
39,4,3,722,4,-1,0,0
22,4,2,61,4,-1,0,0
25,1,2,0,4,-1,1,0
62,9,2,1625,4,-1,0,0
27,5,2,955,4,-1,1,0
39,4,2,732,4,-1,1,0
32,4,2,314,4,156,0,0
24,5,0,2022,4,-1,1,0
19,11,2,96,4,-1,0,0
28,1,3,4099,4,-1,1,0
67,6,3,3377,4,-1,0,0
30,4,2,482,4,-1,0,0
51,2,3,4917,4,-1,1,0
66,6,1,2883,4,-1,1,0
28,9,1,1374,4,-1,1,0
49,2,3,493,4,-1,0,0
34,3,3,144,4,-1,0,1
29,2,3,224,4,81,1,1
43,4,2,-169,4,-1,0,1
46,5,0,454,4,-1,0,0
33,5,3,692,4,-1,0,0
30,2,3,398,4,-1,1,0
72,6,1,763,4,-1,1,0
27,2,3,88,4,-1,0,0
58,1,2,3027,4,-1,1,1
52,4,2,722,4,-1,0,0
35,3,2,183,4,-1,0,0
32,2,3,2974,4,4,1,1
31,3,3,1081,4,261,1,0
75,6,1,18,4,-1,0,0
72,6,1,796,4,-1,0,0
36,4,2,0,4,-1,0,1
29,2,3,4328,4,-1,0,0
23,11,3,577,4,-1,0,0
71,3,3,383,4,-1,1,0
41,9,2,0,4,-1,0,1
30,11,2,5836,4,-1,0,0
37,4,3,3913,4,-1,1,1
53,4,3,122,4,-1,0,0
24,11,3,3415,4,-1,1,0
31,2,3,2395,4,-1,0,0
