job,education,default,balance,loan,month,ifCreatedAccount
4,2,0,31,0,8,0
4,3,0,289,1,8,0
3,2,0,2583,0,8,0
5,2,0,38,0,8,0
6,3,0,0,0,8,0
4,2,0,1535,0,8,0
2,3,0,937,0,8,0
3,3,0,612,0,8,0
2,3,0,4985,0,8,0
2,3,0,93,0,8,0
6,1,0,0,0,8,0
1,2,0,1464,0,8,1
3,3,0,7546,0,8,0
9,3,0,1311,0,8,1
2,3,0,7,0,8,1
4,2,0,220,0,8,0
2,3,0,207,0,8,0
3,3,0,636,0,8,1
6,2,0,13,0,8,0
1,1,0,24277,0,8,1
3,2,0,1026,0,8,0
11,2,0,1564,0,8,0
3,3,0,0,0,8,0
4,2,0,1872,0,8,1
2,3,0,490,0,8,1
6,1,0,2632,0,8,0
1,2,0,0,0,8,0
2,3,0,747,0,8,0
3,3,0,2340,0,8,0
7,3,0,980,0,8,0
9,3,0,953,0,8,0
6,2,0,250,0,8,0
11,3,0,118,0,8,1
2,3,0,4119,1,8,1
6,2,0,243,0,8,0
7,3,0,99,1,8,0
2,0,0,1504,0,8,1
2,3,0,285,0,8,0
2,3,0,2960,0,8,0
1,2,0,2087,0,8,1
5,2,0,15,0,8,0
2,3,0,6649,0,8,0
2,3,0,5689,0,8,1
1,2,0,748,0,8,0
3,3,0,1231,0,8,1
9,3,0,7620,0,8,0
5,2,0,652,0,8,0
1,1,0,201,0,8,1
3,2,0,191,0,8,0
1,2,0,869,0,8,0
3,2,0,1429,0,8,1
11,2,0,557,0,8,0
11,2,0,922,0,9,0
8,3,0,59649,0,9,0
2,0,0,7702,0,9,0
6,1,0,2894,0,9,0
2,3,0,119,0,9,1
2,3,0,4,0,9,0
6,2,0,816,0,9,0
9,0,0,970,0,9,0
2,3,0,200,0,9,0
2,3,0,17964,0,9,1
6,0,0,1849,0,9,0
3,0,0,886,0,9,0
8,1,0,2287,0,9,0
8,3,0,310,0,9,0
6,1,0,103,0,9,0
3,2,0,1298,0,9,0
4,3,0,4129,0,9,0
2,3,0,1113,0,9,1
4,2,0,1596,0,9,1
2,3,0,2635,0,9,1
5,2,0,162,0,9,1
3,2,0,183,0,9,0
3,2,0,568,0,9,1
6,2,0,2626,0,9,1
6,2,0,4752,0,9,1
4,2,0,973,0,9,0
5,2,0,528,0,9,1
2,3,0,1198,0,9,0
4,2,0,764,0,9,0
11,2,0,4,0,9,0
2,3,0,1270,0,9,0
4,3,0,2552,0,9,1
6,3,0,653,0,9,1
6,1,0,0,0,9,0
3,3,0,2033,0,9,1
4,2,0,0,1,9,0
2,3,0,86,0,9,0
7,3,0,3343,0,9,1
4,2,0,995,0,9,1
2,3,0,994,0,9,0
2,2,0,6199,0,9,0
4,3,0,313,1,9,0
10,3,0,40,0,9,0
9,3,0,7968,0,9,1
4,2,0,419,0,9,0
2,3,0,0,0,9,1
2,3,0,0,1,9,0
6,2,0,6850,0,9,0
2,3,0,1950,0,9,0
4,2,0,0,0,9,1
6,2,0,1050,0,9,0
2,3,0,0,0,9,0
2,1,0,2587,0,9,1
3,2,0,2789,0,9,0
6,2,0,5267,0,9,1
2,3,0,6468,0,9,1
2,3,0,1675,0,9,0
3,2,0,1423,0,9,0
9,0,0,4565,0,9,0
6,2,0,148,0,9,0
11,2,0,154,0,9,0
2,3,0,13450,0,9,0
2,3,0,9447,0,9,0
4,2,0,4744,0,9,1
3,3,0,882,0,9,1
3,2,0,1231,0,9,1
6,0,0,3443,0,9,1
4,2,0,2568,0,9,1
10,2,0,565,0,9,0
10,1,0,339,0,9,0
11,0,0,5969,0,9,0
2,3,0,80,0,9,1
2,3,0,2667,0,9,0
11,2,0,527,0,9,0
10,1,0,2179,0,9,0
6,1,0,0,0,9,0
1,1,0,3195,0,9,0
2,1,0,606,0,9,0
6,3,0,1644,0,9,1
3,3,0,1354,0,9,1
4,2,0,602,0,9,1
6,2,0,6253,0,9,0
6,3,0,1795,0,9,1
2,3,0,7918,0,9,1
12,2,0,367,0,9,0
3,2,0,2147,0,9,0
6,3,0,4451,1,9,0
2,3,0,0,0,9,0
12,0,0,2280,0,9,0
2,3,0,1390,0,9,0
4,3,0,0,0,9,0
2,3,0,6116,0,9,0
3,2,0,0,0,9,1
10,2,0,1182,0,9,0
2,3,0,490,0,9,0
2,3,0,268,0,9,1
6,1,0,301,0,9,0
6,0,0,157,0,9,0
8,3,0,1991,1,9,0
5,2,0,52,0,9,1
2,3,0,924,0,9,1
2,3,0,89,0,9,0
2,3,0,1411,0,9,1
7,3,0,44,0,9,0
9,2,0,2696,0,9,0
2,3,0,315,0,9,0
4,2,0,3529,1,9,0
2,1,0,772,0,9,0
6,1,0,3033,0,9,1
4,3,0,6574,0,9,1
2,3,0,155,0,9,0
6,2,0,0,0,9,1
11,0,0,2281,0,9,0
1,2,0,2160,0,9,1
11,0,0,108,0,9,1
2,3,0,1022,0,9,0
7,2,0,409,0,9,1
3,2,0,726,0,9,1
6,0,0,230,0,9,0
4,2,0,1871,0,9,1
2,3,0,1094,0,9,1
2,3,0,2915,0,9,1
2,2,0,1633,0,9,0
2,3,0,0,0,9,0
11,0,0,480,0,9,1
3,2,0,1587,0,9,1
2,3,0,1227,0,9,1
11,2,0,88,0,9,0
1,2,0,4321,0,9,0
2,3,0,1205,0,9,1
1,2,0,161,1,9,1
4,2,0,0,0,9,0
6,1,0,802,0,9,1
6,2,0,723,0,9,1
4,2,0,732,0,9,0
6,1,0,6538,0,9,1
2,3,0,2161,0,9,1
2,3,0,147,0,9,1
6,2,0,0,0,9,1
1,1,0,3764,0,9,1
3,2,0,114,1,9,0
9,2,0,1416,0,9,1
6,3,0,14220,0,9,1
6,1,0,519,0,9,0
5,2,0,208,0,9,0
2,3,0,12569,0,9,1
6,0,0,714,0,9,0
6,2,0,745,0,9,0
4,2,0,129,0,9,0
6,1,0,300,0,9,0
6,2,0,495,1,9,0
12,0,0,0,0,9,0
4,2,0,555,0,9,1
6,1,0,0,0,9,0
7,3,0,1676,0,9,0
2,3,0,158,0,9,1
4,2,0,261,1,9,1
7,3,0,1979,0,9,0
2,3,0,786,0,9,1
1,2,0,889,0,9,1
2,3,0,1954,1,9,0
6,1,0,383,0,9,0
2,3,0,1,0,9,0
8,1,0,27,0,9,1
11,3,0,13887,0,9,0
6,1,0,1742,0,9,0
4,0,0,478,0,9,0
11,1,0,1235,0,9,0
6,1,0,708,0,9,0
12,3,0,0,0,9,1
6,2,0,17739,0,9,0
2,3,0,440,0,9,0
10,1,0,4605,0,9,0
11,3,0,-148,0,9,0
4,2,0,2815,0,9,1
6,2,0,5207,0,9,0
3,2,0,3082,0,9,1
2,3,0,495,0,9,1
11,0,0,479,0,9,0
3,2,0,1233,0,9,1
6,2,0,2747,0,9,0
6,0,0,739,0,9,1
1,2,0,640,0,9,1
2,3,0,2,0,9,1
6,3,0,1843,0,9,1
8,3,0,315,0,9,0
1,2,0,322,0,9,1
2,3,0,7331,0,9,1
6,1,0,1765,0,9,1
6,3,1,1236,0,9,1
2,3,0,0,0,9,0
7,3,0,275,0,9,0
2,2,0,3,0,9,0
4,2,0,6046,1,9,1
11,2,0,29,0,9,0
2,3,0,2380,0,9,0
6,1,0,934,0,9,1
2,3,0,99,0,9,0
3,2,0,1013,0,9,1
3,3,0,596,0,9,1
2,3,0,2351,0,9,1
2,3,0,273,0,9,1
4,2,0,4775,0,9,1
1,1,0,3109,0,9,1
10,2,0,388,0,9,1
1,2,0,262,0,9,1
5,2,0,654,0,9,1
11,3,0,64,0,9,0
3,3,0,1855,0,9,1
2,3,0,810,0,9,1
9,2,0,1664,0,9,1
2,3,0,2,0,9,0
2,3,0,362,0,9,1
2,3,0,1323,0,9,0
2,3,0,1612,0,9,0
3,3,0,1293,0,9,1
2,3,0,3384,0,9,1
2,0,0,345,0,9,0
2,3,0,874,0,9,1
3,2,0,1819,0,9,0
3,3,0,865,0,9,0
6,2,0,242,0,9,0
10,1,0,10943,0,9,1
3,2,0,4539,0,9,1
2,3,0,417,0,9,0
11,2,0,780,0,9,0
6,1,0,4847,0,9,0
6,1,0,0,0,9,0
2,3,0,805,0,9,0
2,3,0,553,0,9,0
2,3,0,2817,0,9,1
11,2,0,595,0,9,0
2,3,0,1646,0,9,1
2,3,0,808,0,9,1
4,2,0,762,0,9,1
6,3,0,44,0,9,1
3,3,0,883,0,9,0
6,1,0,425,0,9,1
2,3,0,2367,0,9,1
2,2,0,5993,0,9,0
1,2,0,10252,0,9,1
4,3,0,1000,0,9,1
6,2,0,4380,0,9,1
2,3,0,2756,0,9,0
2,3,0,20585,0,9,1
3,2,0,5102,0,9,0
11,0,0,179,0,9,0
2,3,0,530,0,9,0
4,2,0,2601,0,9,1
2,3,0,539,0,9,0
4,2,0,150,0,9,0
2,3,0,1036,0,9,0
6,1,0,2954,0,9,0
4,2,0,118,0,9,0
2,3,0,238,0,9,1
7,2,0,0,0,9,0
7,3,0,1791,0,9,0
6,2,0,909,0,9,0
6,2,0,1176,0,9,0
9,1,0,1,0,9,0
4,3,0,2552,1,9,0
3,3,0,1179,0,9,0
6,2,0,0,0,9,1
3,2,0,4545,0,9,0
11,2,0,1191,0,9,0
2,3,0,3371,0,9,1
11,3,0,0,0,9,1
3,2,0,929,1,9,0
2,3,0,10583,0,9,1
4,3,0,14,0,9,0
2,3,0,16,0,9,1
3,2,0,0,0,9,1
4,3,0,1145,0,9,0
11,3,0,5,0,9,0
3,2,0,2152,0,9,0
1,2,0,1451,0,9,1
6,1,0,4286,0,9,0
2,0,0,0,0,9,0
3,2,0,1711,0,9,1
10,2,0,4068,0,9,0
4,2,0,109,0,9,0
8,2,0,0,0,9,1
2,3,0,611,0,10,1
2,3,0,2088,0,10,0
10,2,0,1866,1,10,0
11,2,0,132,0,10,1
2,3,0,3426,0,10,0
3,2,0,2047,0,10,0
2,3,0,24,0,10,0
9,3,0,39385,0,10,0
6,2,0,0,0,10,0
3,3,0,202,0,10,0
2,3,0,3842,0,10,0
10,1,0,333,0,10,0
2,3,0,2081,0,10,0
10,2,0,1363,0,10,0
4,2,0,158,0,10,0
2,3,0,1224,0,10,0
3,2,0,2460,0,10,0
2,3,0,4152,0,10,0
2,3,0,2140,0,10,0
3,0,0,189,0,10,1
2,3,0,288,0,10,1
6,3,0,15834,0,10,0
1,2,0,1495,0,10,0
2,3,0,1027,0,10,1
11,2,0,6036,0,10,0
4,3,0,613,0,10,0
2,3,0,6784,0,10,1
2,3,0,1464,0,10,1
2,3,0,8295,0,10,1
1,1,0,383,0,10,0
4,2,0,26233,0,10,0
2,3,0,22,0,10,0
2,3,0,170,0,10,0
11,2,0,4126,0,10,0
4,2,0,11,0,10,0
6,2,0,2917,0,10,1
8,2,0,318,0,10,0
3,3,0,0,0,10,0
6,1,0,71188,0,10,0
6,2,0,415,0,10,0
3,2,0,158,0,10,1
6,1,0,1588,0,10,1
4,2,0,125,0,10,0
2,3,0,0,0,10,0
4,2,0,168,0,10,0
3,3,0,655,0,10,1
2,3,0,2931,0,10,0
1,2,0,3727,0,10,0
2,0,0,854,0,10,1
2,0,0,282,0,10,1
6,1,0,8897,0,10,0
11,2,0,55,0,10,0
6,2,0,415,0,10,0
6,1,0,121,0,10,0
1,2,0,604,0,10,1
2,2,0,793,0,10,0
2,3,0,5437,0,10,1
4,2,0,2061,1,10,0
2,2,0,417,0,10,0
4,3,0,1185,0,10,1
4,2,0,873,0,10,0
6,2,0,0,0,10,0
2,3,0,9629,0,10,0
3,3,0,172,1,10,0
6,2,0,3104,0,10,0
4,3,0,272,0,10,0
6,2,0,286,0,10,0
4,2,0,16873,0,10,0
12,0,0,895,0,10,1
6,2,0,197,0,10,0
1,0,0,484,0,10,0
6,1,0,2398,0,10,0
9,3,0,0,0,10,0
1,2,0,1857,0,10,1
9,2,0,377,0,10,0
6,2,0,0,0,10,0
7,3,0,993,0,10,0
10,1,0,0,0,10,0
6,0,0,0,0,10,0
5,2,0,53,0,10,0
10,3,0,1389,0,10,0
2,3,0,1730,0,10,0
3,3,0,4596,0,10,1
2,0,0,849,0,10,1
4,2,0,3528,0,10,1
6,1,0,565,0,10,1
10,2,0,254,0,10,0
2,3,0,1781,0,10,1
4,2,0,3415,0,10,1
6,1,0,79,0,10,1
6,1,0,2140,0,10,0
6,3,0,0,0,10,0
4,2,0,12039,0,10,1
2,3,0,2983,0,10,0
10,2,0,2524,0,10,1
9,2,0,12,0,10,1
3,2,0,139,1,10,1
11,2,0,2488,0,10,1
6,0,0,4216,0,10,0
6,3,0,6236,0,10,0
6,2,0,7111,0,10,1
1,1,0,1137,0,10,0
1,2,0,6879,0,10,0
6,1,0,989,0,10,0
6,1,0,1430,0,10,0
3,3,0,1646,0,10,0
4,2,0,9329,0,10,0
4,3,0,80,1,10,0
8,2,0,538,0,10,0
4,2,0,3927,0,10,0
9,2,0,0,0,10,0
4,2,0,19,1,10,0
2,3,0,2216,0,10,0
1,1,0,4415,0,10,0
8,2,0,1187,1,10,0
2,3,0,361,0,10,1
8,3,0,2109,0,10,1
2,3,0,1093,1,10,1
3,2,0,385,0,10,1
7,2,0,581,0,10,0
2,1,0,3343,0,10,0
7,3,0,8,0,10,0
6,1,0,2579,0,10,0
1,2,0,2806,0,10,0
6,3,0,1124,0,10,0
3,2,0,1245,0,10,0
2,3,0,2646,0,10,1
7,3,0,6,0,10,1
3,0,0,886,0,10,0
4,2,0,197,0,10,0
2,3,0,1188,0,10,0
6,2,0,1495,0,10,1
3,3,0,670,0,10,1
4,2,0,592,0,10,1
6,1,0,1965,0,10,1
4,2,0,132,0,10,0
2,3,0,0,0,10,0
6,1,0,163,0,10,0
3,3,0,2688,0,10,1
6,1,0,1084,0,10,0
11,2,0,107,0,10,1
2,1,0,313,0,10,1
2,3,0,37378,0,10,0
2,3,0,1297,0,10,0
3,3,0,127,0,10,0
3,3,0,144,1,10,0
7,3,0,1178,1,10,0
7,2,0,5223,0,10,0
6,1,0,1167,0,10,0
10,1,0,8692,0,10,0
4,3,0,52,0,10,0
7,3,0,1579,0,10,0
5,1,0,276,0,10,0
10,3,0,93,0,10,0
10,1,0,40,0,10,1
1,3,0,1830,0,10,0
6,3,0,2139,0,10,0
3,1,0,4198,0,10,1
4,2,0,0,0,10,0
6,3,0,4692,0,10,0
10,1,0,1630,0,10,0
6,1,0,0,0,10,0
6,1,0,154,0,10,0
7,3,0,13669,0,10,0
6,1,0,0,0,10,0
6,2,0,1310,0,10,0
2,3,0,184,0,10,0
6,2,0,2,0,10,0
12,3,0,643,0,10,0
4,3,0,35,0,10,0
3,2,0,2149,0,10,0
3,3,0,442,0,10,0
9,2,0,7469,0,10,0
2,3,0,536,0,10,1
2,3,0,3872,0,10,0
11,1,0,103,0,10,0
1,1,0,1311,0,10,1
2,3,0,0,0,10,0
4,2,0,766,0,10,1
10,3,0,1528,0,10,1
5,2,0,1960,1,10,0
5,1,0,2557,0,10,1
6,1,0,279,0,10,0
9,3,0,79,0,10,1
2,3,0,413,0,10,0
2,3,0,1318,0,10,1
6,2,0,3771,0,10,1
6,3,0,0,0,10,1
6,1,0,2619,0,10,0
2,3,0,6138,0,10,1
3,1,0,6384,0,10,0
6,2,0,0,0,10,0
5,2,0,129,0,10,1
2,3,0,469,0,10,1
2,3,0,893,0,10,1
4,2,0,3702,0,10,0
6,2,0,2850,0,10,0
4,2,0,523,1,10,0
4,2,0,423,1,10,0
6,1,0,493,0,10,0
6,0,0,0,0,10,0
5,3,0,3119,0,10,1
2,3,0,8514,0,10,0
6,0,0,519,0,10,1
4,3,0,690,0,10,0
3,2,0,2266,0,10,1
5,2,0,4017,0,10,1
3,3,0,643,0,10,1
3,2,0,2338,0,10,1
1,2,0,0,0,10,0
2,3,0,0,0,10,1
6,2,0,4079,0,10,1
6,2,0,3175,0,10,0
6,2,0,588,0,10,0
3,2,0,6481,0,10,1
6,1,0,1515,0,10,0
12,2,0,9,0,10,0
1,2,0,820,0,10,1
1,1,0,1381,0,10,0
2,3,0,1648,0,10,0
2,3,0,1619,0,10,0
1,3,0,3745,0,10,0
2,3,0,1177,0,10,0
2,3,0,254,0,10,0
3,2,0,334,0,10,0
2,1,0,6483,0,10,0
4,2,0,648,0,10,0
6,1,0,806,0,10,0
10,1,0,10889,0,10,0
5,0,0,1784,0,10,1
10,1,0,1411,0,10,1
9,2,0,561,0,10,0
9,1,0,1787,0,10,0
2,0,0,111,0,10,0
4,3,0,261,0,10,0
2,0,0,831,1,10,0
12,1,0,8,0,10,0
4,2,0,172,0,10,0
2,2,0,0,0,10,0
11,3,0,7529,0,10,1
6,1,0,12067,0,10,0
4,2,0,1541,0,10,0
9,2,0,8304,0,10,0
2,3,0,1802,0,10,0
11,1,0,3472,0,10,1
3,3,0,206,0,10,1
2,3,0,0,0,10,0
6,1,0,1388,0,10,1
6,0,0,1807,0,10,1
3,2,0,480,0,10,1
3,2,0,69,1,10,0
6,2,0,571,0,10,1
3,2,0,3994,1,10,1
1,1,0,400,0,10,0
11,2,0,3165,0,10,0
4,2,0,1693,0,10,1
2,3,0,80,0,10,1
2,3,0,267,0,10,1
10,1,0,2581,0,10,1
1,2,0,0,0,10,1
6,3,0,473,0,10,0
2,3,0,3370,0,10,0
11,3,0,1134,0,10,1
6,3,0,4912,0,10,0
6,3,0,3810,0,10,0
9,2,0,309,0,10,1
2,3,0,6807,0,10,1
11,3,0,24025,0,10,0
6,1,0,6746,0,10,1
2,3,0,375,0,10,1
7,3,0,658,0,10,1
3,2,0,371,1,10,1
6,1,0,2693,0,10,1
2,3,0,4688,0,10,1
3,2,0,70,0,10,0
11,2,0,329,0,10,1
4,3,0,79,0,10,1
2,3,0,0,0,10,1
1,0,0,6281,0,10,1
6,0,0,775,0,10,1
3,2,0,2779,0,10,1
3,3,0,411,0,10,1
6,3,0,2144,0,10,1
4,2,0,527,1,10,1
3,3,0,431,0,10,1
2,3,0,1750,0,10,0
2,3,0,643,0,10,0
7,2,0,123,1,10,1
6,2,0,2064,0,10,0
4,2,0,0,0,10,0
1,2,0,3792,0,10,1
6,0,0,4807,0,10,1
6,1,0,8603,0,10,1
3,3,0,2178,0,10,1
6,1,0,229,0,10,1
5,2,0,0,0,10,0
6,3,0,2991,0,10,1
2,2,0,4,0,10,0
2,3,0,4174,0,10,1
3,2,0,10925,0,10,1
5,2,0,2411,0,10,1
1,2,0,14646,0,10,1
6,2,0,86,0,10,1
3,0,0,11115,0,10,1
6,1,0,796,0,10,1
3,2,0,0,0,10,0
2,1,0,6900,0,10,1
2,3,0,5878,0,10,1
2,0,0,1780,0,10,1
3,2,0,1673,0,10,0
3,2,0,183,0,10,1
4,2,0,0,0,10,0
6,1,0,3648,0,10,1
2,3,0,416,0,10,0
6,2,0,4112,0,10,1
4,3,0,1108,0,10,0
2,3,0,2463,0,10,0
4,2,0,0,0,10,0
2,3,0,36,0,10,0
12,3,0,353,0,10,0
6,3,0,1425,0,10,0
4,2,0,722,0,10,0
4,2,0,0,0,10,0
6,2,0,2815,0,10,0
6,1,0,542,0,10,1
3,2,0,3897,0,10,0
10,1,0,1381,0,10,0
6,1,0,243,0,10,1
4,2,0,865,0,10,0
3,2,0,1373,0,10,0
12,0,0,942,0,10,1
1,2,0,3027,0,10,0
3,2,0,254,0,10,1
2,3,0,311,1,10,0
3,0,0,0,0,10,1
1,2,0,0,0,10,1
2,3,0,398,0,10,1
5,2,0,992,0,10,1
11,2,0,23,0,10,1
12,1,0,732,0,10,1
4,0,0,4629,0,10,1
6,1,0,747,0,10,0
6,2,0,616,0,10,0
3,2,0,0,1,10,0
4,0,0,140,0,10,0
10,2,0,0,0,10,0
6,2,0,87,0,10,0
2,2,0,0,0,10,1
2,3,0,373,1,10,0
3,3,0,383,0,10,0
6,0,0,992,0,10,0
10,2,0,70,0,10,1
2,3,0,5063,0,10,1
6,2,0,4572,0,10,1
6,2,0,1624,0,10,0
4,3,0,18,1,10,0
10,1,0,182,0,10,0
5,3,0,1788,0,10,1
5,2,0,659,0,10,1
11,3,0,129,0,10,1
2,3,0,3170,0,10,0
6,3,0,937,0,10,0
2,3,0,16935,0,10,0
3,2,0,1599,0,10,0
6,2,0,89,0,10,0
2,3,0,3463,1,10,1
4,2,0,11240,0,10,0
4,2,0,735,0,10,0
11,0,0,603,0,10,0
6,1,0,2,0,10,0
6,1,0,7945,0,10,0
6,3,0,1742,0,10,0
7,0,0,4984,0,10,1
2,3,0,390,0,10,0
6,1,0,1004,0,10,1
6,2,0,4787,0,10,1
3,3,0,1727,0,10,0
1,2,0,3213,0,10,0
4,2,0,914,0,10,1
10,3,0,2326,0,10,1
2,3,0,81,0,10,1
1,2,0,2230,0,10,1
2,3,0,667,0,10,0
2,3,0,203,0,10,1
2,3,0,13578,0,10,0
2,3,0,3951,0,10,1
3,0,0,240,0,10,1
4,2,0,338,0,10,1
7,2,0,0,0,10,1
6,2,0,0,0,10,1
2,3,0,0,0,10,0
2,3,0,944,0,10,1
1,2,0,272,0,10,0
1,1,0,5,0,10,1
2,3,0,697,0,10,1
2,3,0,53,0,10,0
4,2,0,0,0,10,1
9,3,0,685,0,10,0
6,3,0,1948,0,10,1
3,2,0,3654,0,10,1
10,2,0,962,0,10,1
11,3,0,2306,0,10,0
4,3,0,980,0,10,0
2,3,0,551,0,10,1
3,3,0,395,0,10,1
2,3,0,159,0,10,1
6,1,0,997,0,10,1
2,3,0,477,0,10,1
3,2,0,920,0,10,0
2,3,0,3663,0,10,1
3,3,0,1327,0,10,0
1,1,0,115,0,10,0
3,2,0,853,0,10,1
11,1,0,8278,0,10,1
6,1,0,1947,0,10,0
12,3,0,7687,0,10,0
2,3,0,7458,0,10,1
2,3,0,7974,0,10,0
9,3,0,0,0,10,1
6,1,0,1791,0,10,0
2,3,0,2846,0,10,0
3,3,0,53,0,10,0
2,3,0,2934,0,10,0
2,3,0,348,0,10,1
3,2,0,44,0,10,1
1,2,0,1193,0,10,1
6,1,0,230,0,10,1
6,1,0,8729,0,10,1
7,3,0,730,0,10,0
9,3,0,1725,1,10,0
6,2,0,2384,0,10,1
2,3,0,3401,0,10,1
5,3,0,881,0,10,1
10,1,0,3512,0,10,1
11,2,0,1522,0,10,1
12,0,0,1585,0,10,0
6,2,0,4243,0,10,1
11,3,0,3717,0,10,0
6,1,0,8434,0,11,0
2,3,0,3301,0,11,0
2,1,0,1506,0,11,0
2,3,0,1832,0,11,0
11,1,0,0,0,11,0
2,3,0,2485,0,11,0
3,2,0,846,0,11,0
3,2,0,3851,0,11,0
3,3,0,732,0,11,0
3,2,0,3020,0,11,0
3,3,0,508,0,11,0
3,2,0,39,0,11,0
2,3,0,9317,0,11,0
6,1,0,1992,0,11,0
3,3,0,600,0,11,0
11,3,0,3054,0,11,0
3,2,0,473,1,11,1
2,3,0,576,0,11,0
7,3,0,5462,0,11,1
11,2,0,833,0,11,0
4,3,0,906,0,11,0
3,2,0,580,0,11,0
3,2,0,580,0,11,0
4,2,0,2777,0,11,0
2,2,0,4412,0,11,1
10,1,0,922,0,11,0
9,2,0,1404,0,11,0
6,3,0,1285,0,11,0
2,3,0,2037,0,11,1
11,0,0,10332,0,11,1
2,3,0,1133,0,11,1
3,3,0,1818,1,11,0
4,2,0,205,0,11,1
2,2,0,0,1,11,1
4,2,0,1224,0,11,1
2,3,0,238,0,11,1
2,3,0,62,0,11,1
4,2,0,2398,0,11,1
2,3,0,0,0,11,0
6,2,0,704,0,11,1
7,3,0,506,0,11,1
6,1,0,5871,0,11,0
2,3,0,382,0,11,0
2,0,0,2352,0,11,1
10,2,0,360,0,11,1
3,2,0,938,0,11,1
1,2,0,1508,0,11,0
5,2,0,1697,0,11,1
10,2,0,2,0,11,1
2,3,0,1720,0,11,1
9,3,0,2812,0,11,0
6,1,0,1492,0,11,1
9,3,0,7222,0,11,0
11,2,0,156,0,11,0
4,2,0,0,0,11,0
2,3,0,112,0,11,0
2,3,0,1812,0,11,0
3,3,0,482,0,11,0
4,2,0,2,0,11,0
2,3,0,520,0,11,0
2,3,0,1778,0,11,1
2,3,0,6016,0,11,0
2,3,0,527,0,11,0
2,3,0,5276,0,11,0
2,3,0,220,0,11,0
3,2,0,402,0,11,0
2,3,0,603,0,11,0
6,1,0,55,0,11,0
1,2,0,12401,0,11,0
6,2,0,19,0,11,0
3,2,0,0,0,11,1
6,3,0,226,0,11,0
3,2,0,2440,0,11,0
3,3,0,6573,0,11,0
6,1,0,942,0,11,1
3,2,0,556,0,11,1
3,3,0,1699,0,11,1
3,2,0,6699,0,11,0
4,2,0,10541,0,11,1
11,2,0,1536,0,11,1
11,3,0,235,0,11,1
2,3,0,935,0,11,1
7,3,0,10861,0,11,1
8,3,0,2331,0,11,1
4,2,0,2374,0,11,1
2,3,0,1228,0,11,1
2,3,0,1356,0,11,0
11,2,0,125,0,11,1
6,0,0,9224,0,11,0
5,2,0,6279,0,11,0
3,3,0,1527,0,11,0
2,3,0,3141,0,11,1
10,2,0,3940,0,11,0
2,3,0,160,0,11,1
2,3,0,2816,0,11,1
6,1,0,109,0,11,1
2,3,0,0,0,11,1
7,3,0,2666,0,11,1
4,2,0,1534,0,11,1
6,3,0,2557,0,11,1
6,2,0,2302,0,11,0
2,3,0,405,0,11,1
2,3,0,22867,0,11,1
2,2,0,2155,1,11,1
10,1,0,1311,0,11,1
6,2,0,2661,0,11,1
9,2,0,94,0,11,1
7,3,0,4162,0,11,0
9,2,0,201,0,11,1
2,3,0,1388,0,11,0
4,2,0,0,0,11,1
4,2,0,4590,0,11,1
6,2,0,1164,0,11,0
3,3,0,1785,0,11,0
2,3,0,2134,0,11,0
6,1,0,9160,0,11,0
6,2,0,3579,0,11,0
2,1,0,3371,0,11,1
2,3,0,612,0,11,0
4,3,0,5007,0,11,0
3,2,0,598,0,11,1
2,3,0,943,0,11,1
1,2,0,381,0,11,0
2,3,0,9366,0,11,1
3,3,0,6746,0,11,1
2,3,0,938,0,11,0
5,2,0,1076,0,11,1
2,3,0,0,0,11,1
2,3,0,1624,0,11,1
11,0,0,801,0,11,1
11,3,0,3,0,11,0
7,3,0,1070,0,11,1
1,1,0,4401,0,11,1
2,3,0,1509,0,11,0
11,2,0,123,0,11,1
1,2,0,3623,0,11,1
2,3,0,533,0,11,1
3,2,0,994,0,11,1
7,3,0,805,0,11,0
7,3,0,168,0,11,1
9,2,0,2299,0,11,0
5,2,0,386,0,11,1
2,3,0,1026,0,11,1
6,2,0,1370,0,11,0
10,2,0,1213,0,11,1
6,1,0,8044,0,11,0
6,2,0,4130,0,11,0
9,2,0,2424,0,11,1
2,3,0,346,0,11,1
2,3,0,1331,0,11,1
12,2,0,2206,0,11,1
6,3,0,0,0,11,1
2,3,0,4693,1,11,1
1,2,0,1230,0,11,1
6,1,0,1720,0,11,0
6,2,0,3417,0,11,1
8,2,0,2971,0,11,1
6,1,0,3232,0,11,0
6,2,0,324,0,11,0
4,3,0,280,0,11,0
4,2,0,1767,0,11,1
11,3,0,5291,0,11,1
11,0,0,64,0,11,0
5,2,0,3403,0,11,1
3,2,0,133,0,11,1
4,2,0,4745,0,11,1
4,2,0,3608,0,11,1
3,0,0,2794,0,11,0
9,2,0,1854,0,11,0
6,2,0,2031,0,11,0
1,0,0,1529,0,11,1
6,1,0,3324,0,11,1
2,3,0,5112,0,11,1
6,1,0,5220,0,11,1
6,1,0,2590,0,11,1
6,1,0,2600,0,11,1
2,3,0,2671,0,11,0
4,2,0,260,0,11,1
8,3,0,1438,0,11,0
6,2,0,2199,0,11,0
4,2,0,115,0,11,0
11,1,0,608,0,11,1
5,2,0,462,0,11,1
2,2,0,1471,0,11,0
3,2,0,14,0,11,1
6,2,0,1146,0,11,1
6,1,0,2863,0,11,0
5,2,0,181,0,11,1
6,2,0,3114,0,11,1
3,2,0,376,0,11,1
6,1,0,9367,0,11,1
